freq,dbfs,dbspl,rms,min_amp,max_amp,tag
2845.16,-50,77.56,0.0012,-0.0017,0.003,
460.57,-45,81.08,0.0018,-0.0051,0.0059,
506.9,-45,83.21,0.0023,-0.0057,0.0044,
345.43,-45,80.59,0.0017,-0.0055,0.0041,
501.14,-47,78.26,0.0013,-0.0029,0.0044,
230.29,-47,80.59,0.0017,-0.0036,0.0045,
115.14,-46,80.59,0.0017,-0.0047,0.0048,
115.14,-44,82.42,0.0021,-0.0062,0.0062,
506.9,-48,80.59,0.0017,-0.0041,0.0027,
115.14,-46,82.0,0.002,-0.005,0.005,
230.29,-45,82.0,0.002,-0.0059,0.0049,
506.9,-48,80.59,0.0017,-0.004,0.004,
115.14,-45,81.55,0.0019,-0.0053,0.0039,
3458.82,-50,77.56,0.0012,-0.0025,0.003,
115.14,-42,83.58,0.0024,-0.0048,0.0075,
115.14,-45,80.59,0.0017,-0.0058,0.0045,
115.14,-45,80.06,0.0016,-0.0057,0.0052,
501.14,-46,82.0,0.002,-0.0038,0.0053,
1278.26,-47,80.59,0.0017,-0.004,0.0047,
115.14,-45,80.59,0.0017,-0.0037,0.0055,
3548.28,-50,77.56,0.0012,-0.0033,0.003,
690.86,-45,80.59,0.0017,-0.0057,0.0033,
428.16,-49,79.5,0.0015,-0.0036,0.0036,
119.84,-47,79.5,0.0015,-0.0042,0.0044,
460.57,-48,79.5,0.0015,-0.0039,0.004,
345.43,-46,81.55,0.0019,-0.0048,0.005,
115.14,-43,81.08,0.0018,-0.0071,0.0047,
1002.27,-47,80.06,0.0016,-0.0038,0.0044,
324.26,-43,84.61,0.0027,-0.0043,0.0072,
264.07,-43,83.94,0.0025,-0.0069,0.0073,
115.14,-47,81.08,0.0018,-0.0047,0.0044,
1002.27,-48,79.5,0.0015,-0.004,0.0032,
115.14,-46,80.59,0.0017,-0.0047,0.0051,
506.9,-46,84.28,0.0026,-0.0051,0.0047,
230.29,-45,83.21,0.0023,-0.0059,0.0047,
259.41,-44,80.59,0.0017,-0.006,0.0039,
115.14,-47,81.08,0.0018,-0.0047,0.0044,
506.9,-46,80.59,0.0017,-0.0053,0.0033,
230.29,-45,80.59,0.0017,-0.0047,0.0053,
345.43,-47,80.06,0.0016,-0.0042,0.0045,
165.17,-46,80.06,0.0016,-0.003,0.0048,
115.14,-46,81.08,0.0018,-0.0051,0.0044,
501.14,-47,80.06,0.0016,-0.0044,0.004,
230.29,-46,80.06,0.0016,-0.0048,0.0045,
506.9,-47,80.06,0.0016,-0.0039,0.0043,
501.14,-47,81.55,0.0019,-0.0042,0.0047,
186.86,-46,79.5,0.0015,-0.0039,0.0048,
115.14,-45,82.42,0.0021,-0.005,0.0055,
2004.55,-47,78.9,0.0014,-0.0044,0.0045,
345.43,-44,82.0,0.002,-0.0064,0.0054,
506.9,-48,80.59,0.0017,-0.0035,0.0042,
653.33,-48,79.5,0.0015,-0.0037,0.0038,
438.81,-45,80.59,0.0017,-0.0057,0.0031,
115.14,-46,81.08,0.0018,-0.0052,0.0053,
115.14,-44,81.08,0.0018,-0.0063,0.0055,
501.14,-47,78.9,0.0014,-0.0045,0.0027,
291.09,-46,80.59,0.0017,-0.0049,0.0048,
792.22,-48,78.9,0.0014,-0.0041,0.0036,
230.29,-46,81.55,0.0019,-0.0045,0.005,
506.9,-47,78.9,0.0014,-0.0045,0.0027,
115.14,-43,83.58,0.0024,-0.0063,0.0072,
329.1,-44,82.83,0.0022,-0.0031,0.0061,
115.14,-44,82.0,0.002,-0.0058,0.0063,
115.14,-45,81.55,0.0019,-0.0056,0.0051,
230.29,-45,80.59,0.0017,-0.0058,0.0038,
506.9,-49,79.5,0.0015,-0.0034,0.0024,
357.57,-45,80.59,0.0017,-0.0037,0.0056,
115.14,-44,82.42,0.0021,-0.0064,0.0062,
501.14,-48,78.9,0.0014,-0.0042,0.003,
230.29,-45,81.08,0.0018,-0.0046,0.0057,
506.9,-47,82.42,0.0021,-0.0046,0.0038,
115.14,-45,81.55,0.0019,-0.0055,0.0051,
230.29,-46,80.59,0.0017,-0.0044,0.005,
15435.0,-50,80.06,0.0016,-0.0032,0.0025,
115.14,-46,81.55,0.0019,-0.0049,0.0049,
506.9,-47,81.55,0.0019,-0.0041,0.0042,
230.29,-46,80.59,0.0017,-0.0044,0.0048,
501.14,-45,83.94,0.0025,-0.0048,0.0054,
115.14,-43,82.83,0.0022,-0.0073,0.0042,
816.67,-49,82.0,0.002,-0.0034,0.0036,
1297.06,-46,82.42,0.0021,-0.0036,0.0052,
230.29,-47,80.59,0.0017,-0.0042,0.0047,
115.14,-46,81.55,0.0019,-0.0049,0.0053,
501.14,-49,80.06,0.0016,-0.0031,0.0037,
115.14,-44,82.83,0.0022,-0.0054,0.0064,
230.29,-45,81.08,0.0018,-0.0045,0.0056,
230.29,-44,82.0,0.002,-0.0062,0.0062,
506.9,-47,81.55,0.0019,-0.0045,0.0044,
230.29,-47,79.5,0.0015,-0.0032,0.0044,
506.9,-49,78.26,0.0013,-0.0035,0.0027,
345.43,-45,82.0,0.002,-0.0054,0.005,
1336.36,-49,79.5,0.0015,-0.0035,0.0026,
816.67,-48,80.06,0.0016,-0.0042,0.0033,
115.14,-46,80.06,0.0016,-0.0038,0.0047,
230.29,-46,81.08,0.0018,-0.0048,0.0046,
230.29,-46,80.59,0.0017,-0.0045,0.0051,
506.9,-51,77.56,0.0012,-0.0027,0.0029,
230.29,-46,80.06,0.0016,-0.0044,0.005,
2100.0,-49,78.26,0.0013,-0.0022,0.0035,
115.14,-45,82.0,0.002,-0.0054,0.0046,
506.9,-50,78.26,0.0013,-0.0025,0.0033,
115.14,-43,83.58,0.0024,-0.007,0.006,
115.14,-44,84.28,0.0026,-0.0061,0.0065,
506.9,-46,80.59,0.0017,-0.0049,0.0031,
441.0,-49,79.5,0.0015,-0.0028,0.0034,
119.19,-46,81.08,0.0018,-0.0048,0.0046,
460.57,-47,78.26,0.0013,-0.0044,0.0036,
501.14,-47,81.08,0.0018,-0.0047,0.0038,
230.29,-44,81.08,0.0018,-0.0061,0.0042,
115.14,-45,82.0,0.002,-0.0054,0.005,
501.14,-48,80.06,0.0016,-0.0035,0.0039,
331.58,-47,81.08,0.0018,-0.0033,0.0046,
261.72,-46,81.55,0.0019,-0.0049,0.0039,
115.14,-43,84.28,0.0026,-0.0059,0.0071,
230.29,-44,81.08,0.0018,-0.0061,0.0044,
115.14,-45,82.42,0.0021,-0.0054,0.0056,
506.9,-45,82.83,0.0022,-0.004,0.0053,
264.07,-48,81.08,0.0018,-0.0041,0.0037,
115.14,-45,83.21,0.0023,-0.006,0.0042,
506.9,-46,81.08,0.0018,-0.0047,0.0044,
345.43,-45,80.59,0.0017,-0.0057,0.0043,
220.5,-47,79.5,0.0015,-0.0035,0.0043,
326.67,-45,81.55,0.0019,-0.0043,0.0058,
501.14,-47,81.08,0.0018,-0.0023,0.0045,
345.43,-45,81.08,0.0018,-0.0042,0.0057,
188.46,-46,81.55,0.0019,-0.0051,0.0032,
115.14,-44,80.59,0.0017,-0.0038,0.006,
345.43,-48,78.26,0.0013,-0.0037,0.0038,
501.14,-49,78.9,0.0014,-0.0035,0.0026,
345.43,-45,82.83,0.0022,-0.0054,0.0047,
217.24,-46,80.59,0.0017,-0.0048,0.0041,
460.57,-46,80.06,0.0016,-0.005,0.0048,
115.14,-44,81.55,0.0019,-0.0038,0.0066,
506.9,-47,81.55,0.0019,-0.0043,0.0042,
460.57,-45,80.06,0.0016,-0.0056,0.0045,
501.14,-47,82.0,0.002,-0.0045,0.0032,
147.0,-47,79.5,0.0015,-0.0038,0.0043,
259.41,-44,82.42,0.0021,-0.0043,0.006,
115.14,-44,81.55,0.0019,-0.0063,0.0052,
1013.79,-48,79.5,0.0015,-0.004,0.0036,
230.29,-43,83.58,0.0024,-0.0059,0.007,
115.14,-46,82.0,0.002,-0.0051,0.0047,
132.04,-45,82.42,0.0021,-0.0056,0.0046,
321.9,-47,80.59,0.0017,-0.0047,0.0031,
115.14,-44,81.55,0.0019,-0.0046,0.0061,
506.9,-44,80.59,0.0017,-0.0061,0.0035,
345.43,-46,81.08,0.0018,-0.0048,0.0046,
501.14,-48,79.5,0.0015,-0.004,0.0033,
120.16,-47,81.08,0.0018,-0.0042,0.0046,
115.14,-46,81.08,0.0018,-0.0051,0.0052,
501.14,-47,80.59,0.0017,-0.0034,0.0043,
230.29,-44,82.0,0.002,-0.0061,0.0043,
115.14,-41,82.83,0.0022,-0.0086,0.0055,
2450.0,-53,78.9,0.0014,-0.0023,0.002,
3780.0,-49,77.56,0.0012,-0.0035,0.0033,
230.29,-45,81.08,0.0018,-0.0056,0.0051,
12672.41,-52,78.26,0.0013,-0.0026,0.0024,
115.14,-45,80.59,0.0017,-0.0056,0.0037,
115.14,-47,79.5,0.0015,-0.0047,0.004,
506.9,-46,81.08,0.0018,-0.0028,0.0047,
115.14,-44,83.21,0.0023,-0.0061,0.0056,
864.71,-51,78.9,0.0014,-0.0027,0.0026,
7350.0,-50,78.26,0.0013,-0.0024,0.003,
115.14,-46,81.55,0.0019,-0.0048,0.0042,
506.9,-47,82.0,0.002,-0.0039,0.0047,
460.57,-43,82.0,0.002,-0.0071,0.0057,
501.14,-45,82.83,0.0022,-0.0054,0.0027,
230.29,-45,80.59,0.0017,-0.0059,0.0052,
14700.0,-54,77.56,0.0012,-0.002,0.0007,
115.14,-47,80.06,0.0016,-0.0036,0.0046,
115.14,-45,82.0,0.002,-0.0054,0.0039,
115.14,-45,82.0,0.002,-0.0059,0.0057,
460.57,-46,80.59,0.0017,-0.0052,0.0052,
501.14,-47,80.06,0.0016,-0.0036,0.0047,
115.14,-45,81.55,0.0019,-0.0058,0.0047,
115.14,-43,82.83,0.0022,-0.0059,0.0071,
230.29,-46,81.08,0.0018,-0.0048,0.0052,
501.14,-49,80.06,0.0016,-0.0035,0.0034,
230.29,-44,81.08,0.0018,-0.0063,0.0057,
115.14,-44,82.0,0.002,-0.0061,0.0051,
230.29,-45,81.55,0.0019,-0.0059,0.0053,
506.9,-48,81.08,0.0018,-0.0034,0.004,
230.29,-44,81.55,0.0019,-0.0051,0.0064,
236.46,-47,80.59,0.0017,-0.0045,0.0047,
345.43,-46,82.0,0.002,-0.0051,0.0042,
501.14,-45,80.59,0.0017,-0.0054,0.0031,
115.14,-45,81.55,0.0019,-0.0054,0.004,
115.14,-44,82.0,0.002,-0.006,0.0042,
115.14,-46,81.08,0.0018,-0.0048,0.0053,
230.29,-49,78.26,0.0013,-0.0036,0.0032,
501.14,-49,80.06,0.0016,-0.003,0.0037,
230.29,-44,81.08,0.0018,-0.0066,0.0048,
506.9,-48,79.5,0.0015,-0.0039,0.0033,
144.12,-44,82.83,0.0022,-0.0065,0.005,
115.14,-48,78.9,0.0014,-0.0042,0.0039,
1002.27,-46,80.06,0.0016,-0.0029,0.005,
115.14,-44,80.59,0.0017,-0.0064,0.0049,
345.43,-43,82.83,0.0022,-0.0052,0.007,
501.14,-48,80.06,0.0016,-0.004,0.0034,
506.9,-49,79.5,0.0015,-0.0037,0.0032,
115.14,-46,80.06,0.0016,-0.0047,0.0043,
115.14,-46,80.59,0.0017,-0.0052,0.005,
381.82,-47,80.06,0.0016,-0.0045,0.0037,
367.5,-46,81.55,0.0019,-0.0045,0.0052,
460.57,-46,82.0,0.002,-0.005,0.0045,
230.29,-43,82.83,0.0022,-0.0038,0.0071,
230.29,-43,83.21,0.0023,-0.0069,0.0033,
501.14,-48,80.59,0.0017,-0.0029,0.0042,
214.08,-46,80.06,0.0016,-0.0049,0.0036,
230.29,-47,80.06,0.0016,-0.0044,0.0041,
2004.55,-47,80.06,0.0016,-0.0031,0.0044,
575.72,-44,81.55,0.0019,-0.0053,0.0062,
506.9,-49,79.5,0.0015,-0.0036,0.0024,
115.14,-46,82.0,0.002,-0.0053,0.0044,
1013.79,-48,79.5,0.0015,-0.0033,0.0039,
147.99,-45,81.55,0.0019,-0.0044,0.0054,
254.91,-48,80.06,0.0016,-0.0034,0.0041,
115.14,-46,81.08,0.0018,-0.0053,0.0046,
506.9,-46,81.08,0.0018,-0.0051,0.0031,
230.29,-45,80.59,0.0017,-0.0054,0.0045,
345.43,-47,80.59,0.0017,-0.0039,0.0047,
1013.79,-45,82.42,0.0021,-0.0033,0.0059,
345.43,-45,82.42,0.0021,-0.0056,0.0053,
501.14,-47,80.06,0.0016,-0.0037,0.0046,
115.14,-46,81.55,0.0019,-0.0049,0.0047,
115.14,-44,80.06,0.0016,-0.0063,0.0038,
121.15,-46,82.42,0.0021,-0.0048,0.0053,
115.14,-43,82.42,0.0021,-0.0069,0.0046,
3041.38,-49,78.26,0.0013,-0.0035,0.0027,
230.29,-46,80.59,0.0017,-0.0052,0.0046,
3006.82,-49,78.26,0.0013,-0.0037,0.0034,
115.14,-45,82.42,0.0021,-0.0055,0.0054,
230.29,-46,80.59,0.0017,-0.0035,0.0048,
345.43,-45,80.06,0.0016,-0.0057,0.0043,
230.29,-46,80.59,0.0017,-0.0051,0.005,
690.86,-46,78.9,0.0014,-0.0051,0.0034,
1002.27,-49,78.9,0.0014,-0.0035,0.0035,
460.57,-46,81.55,0.0019,-0.0053,0.0043,
1130.77,-47,83.58,0.0024,-0.0037,0.0044,
115.14,-45,80.59,0.0017,-0.0058,0.0054,
506.9,-47,79.5,0.0015,-0.0045,0.0034,
345.43,-45,79.5,0.0015,-0.0054,0.0043,
537.8,-46,80.59,0.0017,-0.0051,0.0036,
1013.79,-47,80.06,0.0016,-0.0045,0.004,
690.86,-47,79.5,0.0015,-0.0043,0.0039,
575.72,-47,79.5,0.0015,-0.0047,0.0041,
115.14,-46,81.55,0.0019,-0.0049,0.0047,
3548.28,-47,78.26,0.0013,-0.0027,0.0042,
460.57,-45,79.5,0.0015,-0.0054,0.005,
230.29,-44,82.0,0.002,-0.006,0.0048,
230.29,-46,80.06,0.0016,-0.0048,0.0052,
230.29,-43,82.0,0.002,-0.0073,0.0049,
722.95,-48,79.5,0.0015,-0.003,0.0042,
115.14,-43,82.83,0.0022,-0.0046,0.0071,
230.29,-46,80.59,0.0017,-0.005,0.0044,
230.29,-45,83.21,0.0023,-0.0058,0.0051,
117.29,-45,80.59,0.0017,-0.0041,0.0056,
506.9,-51,78.26,0.0013,-0.0023,0.0029,
230.29,-46,80.59,0.0017,-0.0038,0.0051,
501.14,-49,81.08,0.0018,-0.0038,0.0035,
115.14,-43,84.92,0.0028,-0.0072,0.0048,
115.14,-44,82.0,0.002,-0.0048,0.006,
115.14,-43,81.55,0.0019,-0.0044,0.0075,
115.14,-45,81.08,0.0018,-0.0057,0.0046,
501.14,-45,82.0,0.002,-0.0024,0.0058,
547.83,-45,82.0,0.002,-0.0041,0.0055,
142.72,-44,83.94,0.0025,-0.0057,0.0063,
460.57,-48,79.5,0.0015,-0.0041,0.0034,
2004.55,-49,80.06,0.0016,-0.0036,0.0032,
115.14,-45,82.42,0.0021,-0.0044,0.0054,
115.14,-44,82.83,0.0022,-0.006,0.0055,
226.15,-44,83.21,0.0023,-0.0062,0.0043,
159.78,-46,81.55,0.0019,-0.004,0.0052,
115.14,-43,81.08,0.0018,-0.0068,0.0044,
506.9,-47,82.0,0.002,-0.0036,0.0043,
115.14,-47,80.06,0.0016,-0.0035,0.0042,
5512.5,-51,77.56,0.0012,-0.0029,0.003,
345.43,-46,81.08,0.0018,-0.0053,0.0051,
506.9,-47,80.06,0.0016,-0.0045,0.0034,
193.42,-46,82.42,0.0021,-0.005,0.0051,
182.23,-48,79.5,0.0015,-0.0038,0.0041,
115.14,-45,80.06,0.0016,-0.0041,0.0053,
506.9,-47,80.06,0.0016,-0.0044,0.0042,
422.01,-45,81.08,0.0018,-0.0036,0.0054,
1013.79,-50,78.9,0.0014,-0.003,0.0031,
115.14,-45,81.55,0.0019,-0.0053,0.0053,
230.29,-44,82.42,0.0021,-0.0051,0.0062,
506.9,-49,79.5,0.0015,-0.0034,0.0036,
115.14,-42,84.28,0.0026,-0.0055,0.008,
230.29,-45,80.59,0.0017,-0.0058,0.0048,
501.14,-47,81.55,0.0019,-0.0034,0.0044,
506.9,-48,81.08,0.0018,-0.0038,0.0041,
230.29,-47,79.5,0.0015,-0.0044,0.004,
243.65,-44,82.0,0.002,-0.0063,0.0054,
404.59,-47,81.08,0.0018,-0.0044,0.0036,
115.14,-43,82.83,0.0022,-0.0071,0.0044,
506.9,-49,78.26,0.0013,-0.0032,0.0036,
501.14,-48,80.59,0.0017,-0.0038,0.0039,
115.14,-45,83.21,0.0023,-0.0056,0.0054,
115.14,-44,82.0,0.002,-0.0062,0.0055,
230.29,-47,78.9,0.0014,-0.0037,0.0043,
2505.68,-47,78.9,0.0014,-0.0042,0.0027,
115.14,-46,80.59,0.0017,-0.0042,0.0051,
460.57,-46,80.06,0.0016,-0.0042,0.005,
501.14,-50,78.9,0.0014,-0.0025,0.003,
16660.0,-50,76.81,0.0011,-0.0017,0.0033,
1013.79,-48,78.26,0.0013,-0.0024,0.0039,
506.9,-48,81.08,0.0018,-0.0042,0.0042,
115.14,-47,80.59,0.0017,-0.0045,0.0047,
558.23,-47,80.06,0.0016,-0.0046,0.0025,
230.29,-46,81.55,0.0019,-0.0047,0.0049,
115.14,-45,81.55,0.0019,-0.0057,0.0048,
506.9,-46,81.08,0.0018,-0.0044,0.0048,
230.29,-46,80.59,0.0017,-0.0041,0.0053,
115.14,-45,81.08,0.0018,-0.0051,0.0055,
115.14,-46,82.83,0.0022,-0.0049,0.004,
230.29,-44,80.59,0.0017,-0.0048,0.0066,
230.29,-46,80.59,0.0017,-0.0053,0.0045,
506.9,-46,82.0,0.002,-0.0051,0.0042,
115.14,-47,81.55,0.0019,-0.0047,0.0046,
760.34,-49,78.26,0.0013,-0.0034,0.0031,
345.43,-45,81.55,0.0019,-0.0056,0.0048,
115.14,-43,81.55,0.0019,-0.0068,0.0054,
115.14,-44,82.83,0.0022,-0.0034,0.006,
506.9,-50,78.9,0.0014,-0.0031,0.0032,
479.35,-47,81.08,0.0018,-0.0044,0.0039,
116.36,-45,81.55,0.0019,-0.0056,0.0042,
1013.79,-47,79.5,0.0015,-0.0025,0.0043,
345.43,-45,81.55,0.0019,-0.0044,0.0058,
501.14,-45,84.61,0.0027,-0.0056,0.0058,
506.9,-47,82.0,0.002,-0.0029,0.0047,
115.14,-45,82.83,0.0022,-0.0056,0.0059,
501.14,-47,81.55,0.0019,-0.0045,0.0029,
115.14,-43,84.61,0.0027,-0.0069,0.0071,
506.9,-47,82.0,0.002,-0.0033,0.0045,
115.14,-48,78.9,0.0014,-0.0041,0.0038,
501.14,-48,80.59,0.0017,-0.0041,0.0038,
230.29,-44,82.42,0.0021,-0.0066,0.0061,
1013.79,-48,80.06,0.0016,-0.0023,0.0039,
230.29,-44,81.08,0.0018,-0.0045,0.0062,
115.14,-45,82.0,0.002,-0.0057,0.0053,
229.69,-47,80.59,0.0017,-0.0045,0.0036,
115.14,-44,83.58,0.0024,-0.006,0.0053,
230.29,-45,81.55,0.0019,-0.0054,0.0052,
345.43,-46,78.9,0.0014,-0.0033,0.005,
392.0,-44,83.21,0.0023,-0.0056,0.0062,"music, G4"
115.14,-48,79.5,0.0015,-0.0037,0.004,
501.14,-46,80.59,0.0017,-0.0048,0.003,
230.29,-46,80.06,0.0016,-0.0048,0.0047,
230.29,-47,80.06,0.0016,-0.0043,0.0047,
506.9,-47,81.55,0.0019,-0.0047,0.0047,
170.27,-44,82.0,0.002,-0.0061,0.0041,
208.02,-46,81.08,0.0018,-0.0034,0.0052,
1036.29,-46,78.9,0.0014,-0.0049,0.0044,
1002.27,-46,80.59,0.0017,-0.0049,0.0037,
345.43,-46,80.06,0.0016,-0.0047,0.005,
302.05,-43,81.08,0.0018,-0.0068,0.0045,
115.14,-45,82.0,0.002,-0.0058,0.0054,
501.14,-48,81.08,0.0018,-0.0036,0.0042,
135.69,-44,84.61,0.0027,-0.0059,0.0062,
115.14,-45,82.0,0.002,-0.0046,0.0055,
506.9,-47,80.06,0.0016,-0.0043,0.0038,
230.29,-45,81.55,0.0019,-0.0055,0.005,
115.14,-45,80.59,0.0017,-0.0058,0.0042,
506.9,-49,79.5,0.0015,-0.0028,0.0036,
614.21,-46,80.59,0.0017,-0.005,0.0044,
393.75,-44,84.61,0.0027,-0.0063,0.0051,
115.14,-46,80.59,0.0017,-0.0052,0.0041,
230.29,-45,82.0,0.002,-0.0057,0.0053,
501.14,-45,84.61,0.0027,-0.0054,0.0058,
230.29,-44,83.94,0.0025,-0.0061,0.0066,
230.29,-45,82.42,0.0021,-0.0059,0.0058,
115.14,-44,82.42,0.0021,-0.0061,0.006,
506.9,-46,81.55,0.0019,-0.0049,0.0041,
115.14,-43,82.0,0.002,-0.0068,0.004,
506.9,-50,79.5,0.0015,-0.0032,0.0033,
115.14,-44,82.0,0.002,-0.006,0.0048,
980.0,-50,79.5,0.0015,-0.0033,0.0022,
115.14,-46,81.08,0.0018,-0.0043,0.0049,
1013.79,-48,79.5,0.0015,-0.004,0.0029,
115.14,-45,81.55,0.0019,-0.0054,0.0044,
115.14,-44,83.58,0.0024,-0.0051,0.0062,
115.14,-45,80.06,0.0016,-0.0053,0.0036,
460.57,-47,80.59,0.0017,-0.0047,0.0038,
506.9,-46,80.59,0.0017,-0.0026,0.0048,
115.14,-45,81.55,0.0019,-0.0055,0.0047,
4510.23,-47,78.26,0.0013,-0.0024,0.0044,
115.14,-45,80.59,0.0017,-0.0055,0.0047,
506.9,-49,79.5,0.0015,-0.0035,0.0031,
8018.18,-50,76.81,0.0011,-0.0031,0.0017,
230.29,-46,79.5,0.0015,-0.0041,0.005,
501.14,-49,79.5,0.0015,-0.0036,0.003,
115.14,-44,82.0,0.002,-0.0047,0.006,
506.9,-48,78.9,0.0014,-0.0038,0.0031,
115.14,-45,81.55,0.0019,-0.0055,0.0047,
2004.55,-47,79.5,0.0015,-0.0029,0.0044,
1603.64,-47,81.08,0.0018,-0.0044,0.0039,
230.29,-45,82.0,0.002,-0.0056,0.0045,
506.9,-50,78.9,0.0014,-0.0027,0.0033,
115.14,-45,81.55,0.0019,-0.0053,0.0045,
115.14,-45,81.55,0.0019,-0.0049,0.0054,
506.9,-46,82.0,0.002,-0.004,0.0048,
115.45,-45,80.59,0.0017,-0.0049,0.0057,
115.14,-45,81.55,0.0019,-0.0052,0.0057,
115.14,-46,80.59,0.0017,-0.004,0.005,
506.9,-46,80.59,0.0017,-0.0051,0.0046,
501.14,-45,83.21,0.0023,-0.0038,0.0056,
126.72,-45,80.59,0.0017,-0.0048,0.0057,
115.14,-43,82.83,0.0022,-0.007,0.0048,
501.14,-46,81.08,0.0018,-0.0048,0.0038,
230.29,-46,80.59,0.0017,-0.0048,0.0042,
282.69,-49,78.9,0.0014,-0.0032,0.0037,
140.0,-45,82.83,0.0022,-0.0052,0.0055,
1520.69,-50,78.26,0.0013,-0.0033,0.0026,
115.14,-47,80.06,0.0016,-0.0045,0.004,
1503.41,-48,80.59,0.0017,-0.0035,0.0041,
115.14,-44,83.58,0.0024,-0.0047,0.0066,
506.9,-48,79.5,0.0015,-0.0035,0.0038,
233.33,-45,82.42,0.0021,-0.0059,0.0053,
156.94,-46,79.5,0.0015,-0.0039,0.0048,
345.43,-45,81.08,0.0018,-0.0053,0.0054,
115.14,-45,81.55,0.0019,-0.0055,0.0044,
1002.27,-49,80.06,0.0016,-0.0032,0.0036,
397.3,-43,82.83,0.0022,-0.0041,0.0068,
115.14,-44,81.55,0.0019,-0.0063,0.0047,
345.43,-47,78.9,0.0014,-0.0045,0.0036,
501.14,-47,81.55,0.0019,-0.0043,0.0034,
115.14,-44,82.42,0.0021,-0.0053,0.0061,
506.9,-47,80.59,0.0017,-0.0031,0.0043,
205.12,-50,78.26,0.0013,-0.0028,0.0032,
230.29,-45,80.59,0.0017,-0.0055,0.0048,
506.9,-46,81.55,0.0019,-0.0052,0.0034,
115.14,-45,81.55,0.0019,-0.0059,0.0051,
230.29,-44,81.08,0.0018,-0.0066,0.005,
974.59,-48,78.9,0.0014,-0.0034,0.0038,
230.29,-44,82.0,0.002,-0.0049,0.006,
273.07,-45,82.83,0.0022,-0.0047,0.0055,
501.14,-47,81.08,0.0018,-0.0047,0.0033,
345.43,-46,80.59,0.0017,-0.0048,0.0049,
506.9,-50,78.26,0.0013,-0.0032,0.0024,
247.75,-43,82.0,0.002,-0.0067,0.0061,
386.84,-50,78.26,0.0013,-0.0028,0.0032,
115.14,-44,82.83,0.0022,-0.0063,0.0045,
501.14,-48,78.9,0.0014,-0.0033,0.004,
230.29,-47,81.08,0.0018,-0.0041,0.0046,
506.9,-48,79.5,0.0015,-0.0037,0.0039,
230.29,-45,81.55,0.0019,-0.0058,0.0045,
501.14,-47,81.55,0.0019,-0.0032,0.0043,
544.44,-49,77.56,0.0012,-0.002,0.0035,
115.14,-45,82.83,0.0022,-0.0059,0.0056,
115.14,-45,81.08,0.0018,-0.0043,0.0059,
115.14,-45,81.55,0.0019,-0.0048,0.0055,
230.29,-45,81.08,0.0018,-0.0053,0.0038,
918.75,-49,80.59,0.0017,-0.0036,0.0031,
115.14,-44,83.58,0.0024,-0.0061,0.0058,
230.29,-45,81.08,0.0018,-0.0054,0.0052,
115.14,-42,83.58,0.0024,-0.0052,0.0077,
115.14,-46,81.55,0.0019,-0.0053,0.0047,
604.11,-47,81.55,0.0019,-0.0039,0.0043,
460.57,-46,79.5,0.0015,-0.0044,0.005,
230.29,-43,82.0,0.002,-0.0069,0.0044,
506.9,-45,82.83,0.0022,-0.0054,0.004,
115.14,-44,81.08,0.0018,-0.0063,0.0042,
115.14,-42,83.94,0.0025,-0.0078,0.0052,
1945.59,-49,79.5,0.0015,-0.0034,0.003,
230.29,-43,82.83,0.0022,-0.0048,0.0068,
506.9,-49,80.59,0.0017,-0.0033,0.0037,
230.29,-44,81.55,0.0019,-0.0062,0.0052,
230.29,-45,81.55,0.0019,-0.0056,0.0045,
115.14,-44,82.42,0.0021,-0.0064,0.0048,
230.29,-45,81.08,0.0018,-0.0054,0.006,
230.29,-45,81.55,0.0019,-0.0054,0.0058,
506.9,-47,82.0,0.002,-0.0044,0.0045,
115.14,-42,81.55,0.0019,-0.0078,0.0055,
345.43,-47,80.59,0.0017,-0.0043,0.0044,
115.14,-47,80.06,0.0016,-0.0034,0.0047,
230.29,-45,81.55,0.0019,-0.0055,0.0048,
501.14,-48,78.26,0.0013,-0.004,0.0029,
506.9,-48,79.5,0.0015,-0.0032,0.0039,
115.14,-45,82.0,0.002,-0.0052,0.0054,
288.24,-46,83.21,0.0023,-0.0048,0.0048,
138.68,-45,82.0,0.002,-0.0047,0.0055,
115.14,-44,82.42,0.0021,-0.0066,0.0047,
345.43,-47,80.06,0.0016,-0.0045,0.0046,
501.14,-47,82.0,0.002,-0.0045,0.0047,
155.28,-45,83.21,0.0023,-0.0057,0.0056,
115.14,-44,81.55,0.0019,-0.004,0.0064,
115.14,-45,81.55,0.0019,-0.0053,0.0044,
175.7,-47,82.0,0.002,-0.0044,0.0047,
115.14,-45,80.06,0.0016,-0.0041,0.0054,
506.9,-48,78.9,0.0014,-0.0038,0.0034,
230.29,-46,80.59,0.0017,-0.0049,0.0043,
501.14,-47,80.59,0.0017,-0.0044,0.0033,
115.14,-44,83.94,0.0025,-0.0061,0.0058,
174.31,-45,81.55,0.0019,-0.0056,0.0045,
203.23,-42,84.61,0.0027,-0.0049,0.0077,
2004.55,-48,78.9,0.0014,-0.0028,0.0039,
115.14,-45,81.55,0.0019,-0.0042,0.0057,
3548.28,-49,78.26,0.0013,-0.0025,0.0036,
115.14,-46,81.08,0.0018,-0.0049,0.0042,
239.67,-44,83.94,0.0025,-0.0035,0.0064,
230.29,-44,81.08,0.0018,-0.0065,0.0051,
